,Unnamed: 0,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat,lon,geometry
164,332,2016121300100286,2016년 12월 13일 14시,화요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,남,9,경상,37.13493087159423,127.0689390789383,"(37.13493087159423, 127.0689390789383)"
165,339,2011022000100185,2011년 2월 20일 11시,일요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,34세,상해없음,보행자,남,5,경상,37.17276603349983,127.05006896636957,"(37.17276603349983, 127.05006896636957)"
166,340,2011031500100323,2011년 3월 15일 17시,화요일,경기도 오산시 누읍동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,55세,상해없음,보행자,여,7,중상,37.1419370319714,127.04785733373616,"(37.1419370319714, 127.04785733373616)"
167,341,2011032600100461,2011년 3월 26일 18시,토요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,17세,상해없음,보행자,남,7,중상,37.1584300116484,127.06195228910826,"(37.1584300116484, 127.06195228910826)"
168,343,2011040400100282,2011년 4월 4일 15시,월요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,7,중상,37.16283329618848,127.06271985060036,"(37.16283329618848, 127.06271985060036)"
169,345,2011040800100429,2011년 4월 8일 18시,금요일,경기도 오산시 금암동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,남,9,중상,37.17655359554541,127.04561962468836,"(37.17655359554541, 127.04561962468836)"
170,346,2011041200100314,2011년 4월 12일 15시,화요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,20세,상해없음,보행자,남,10,중상,37.153494906536736,127.0755562208252,"(37.153494906536736, 127.0755562208252)"
171,348,2011050100100389,2011년 5월 1일 17시,일요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,원동기,남,40세,상해없음,보행자,여,8,경상,37.14878148156341,127.07624312930524,"(37.14878148156341, 127.07624312930524)"
172,349,2011051600100350,2011년 5월 16일 17시,월요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,59세,상해없음,보행자,남,10,중상,37.1534467017025,127.07714547401925,"(37.1534467017025, 127.07714547401925)"
173,354,2011060500100266,2011년 6월 5일 13시,일요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,2,경상,37.170982179114326,127.04589596052256,"(37.170982179114326, 127.04589596052256)"
174,355,2011060600100139,2011년 6월 6일 10시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,원동기,남,22세,상해없음,보행자,여,3,경상,37.148860543016006,127.0684558802003,"(37.148860543016006, 127.0684558802003)"
175,356,2011060800100300,2011년 6월 8일 15시,수요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,보행자,남,12,중상,37.15589109160985,127.07250209587647,"(37.15589109160985, 127.07250209587647)"
176,362,2011071700100337,2011년 7월 17일 17시,일요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,38세,상해없음,보행자,남,10,중상,37.13252379985971,127.06907444055636,"(37.13252379985971, 127.06907444055636)"
177,364,2011072400100267,2011년 7월 24일 15시,일요일,경기도 오산시 오산동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,53세,상해없음,보행자,남,3,경상,37.1511422629148,127.06855769433976,"(37.1511422629148, 127.06855769433976)"
178,366,2011081000100313,2011년 8월 10일 15시,수요일,경기도 오산시 금암동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,7,중상,37.176315475516994,127.0446964548612,"(37.176315475516994, 127.0446964548612)"
179,367,2011081200100401,2011년 8월 12일 16시,금요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 습기,비,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,보행자,남,6,경상,37.16140069944643,127.05599813512144,"(37.16140069944643, 127.05599813512144)"
180,368,2011082300100342,2011년 8월 23일 15시,화요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,상해없음,보행자,여,6,경상,37.19021159298428,127.04043116182096,"(37.19021159298428, 127.04043116182096)"
181,371,2011082900100446,2011년 8월 29일 17시,월요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,여,4,경상,37.14744275018742,127.06789920026024,"(37.14744275018742, 127.06789920026024)"
182,374,2011091400100459,2011년 9월 14일 19시,수요일,경기도 오산시 금암동,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,33세,중상,보행자,남,10,중상,37.17413912660577,127.05070460130504,"(37.17413912660577, 127.05070460130504)"
183,375,2011092000100417,2011년 9월 20일 19시,화요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,남,11,경상,37.14737545254032,127.06679518353891,"(37.14737545254032, 127.06679518353891)"
184,379,2011100600100270,2011년 10월 6일 14시,목요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,8세,상해없음,보행자,여,7,중상,37.15761461262149,127.0801239678968,"(37.15761461262149, 127.0801239678968)"
185,380,2011100800100422,2011년 10월 8일 17시,토요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,보행자,여,11,경상,37.14458653843969,127.06848751625174,"(37.14458653843969, 127.06848751625174)"
186,381,2011101000100116,2011년 10월 10일 08시,월요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,상해없음,보행자,남,7,경상,37.14875966128832,127.06562785291644,"(37.14875966128832, 127.06562785291644)"
187,383,2011112800100341,2011년 11월 28일 15시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,기타불명,기타불명,기타불명,기타불명,보행자,남,11,중상,37.14636500618422,127.07627693602969,"(37.14636500618422, 127.07627693602969)"
188,384,2011120100100531,2011년 12월 1일 21시,목요일,경기도 오산시 오산동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,7,사망,37.14819666701151,127.06459382100552,"(37.14819666701151, 127.06459382100552)"
189,389,2012030900100452,2012년 3월 9일 20시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,12,중상,37.14779200993601,127.07446726505196,"(37.14779200993601, 127.07446726505196)"
190,392,2012041100100349,2012년 4월 11일 13시,수요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,6,경상,37.15920312409276,127.0589956658696,"(37.15920312409276, 127.0589956658696)"
191,393,2012042400100600,2012년 4월 24일 22시,화요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,21세,상해없음,보행자,남,12,중상,37.135812339292414,127.0731600375491,"(37.135812339292414, 127.0731600375491)"
192,397,2012051000100349,2012년 5월 10일 15시,목요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,보행자,남,9,경상,37.17987463429687,127.04180355348416,"(37.17987463429687, 127.04180355348416)"
193,398,2012051600100151,2012년 5월 16일 08시,수요일,경기도 오산시 가수동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,39세,상해없음,보행자,남,5,경상,37.143829240505646,127.04979719719464,"(37.143829240505646, 127.04979719719464)"
194,400,2012051600100347,2012년 5월 16일 15시,수요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,여,6,경상,37.17527849569069,127.04469047306858,"(37.17527849569069, 127.04469047306858)"
195,404,2012071600100308,2012년 7월 16일 15시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도부근,건설기계,남,44세,상해없음,보행자,여,4,경상,37.13622008893418,127.08101132529772,"(37.13622008893418, 127.08101132529772)"
196,405,2012071700100277,2012년 7월 17일 15시,화요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,20세,상해없음,보행자,여,8,중상,37.16827166892643,127.06773195616088,"(37.16827166892643, 127.06773195616088)"
197,408,2012080100100245,2012년 8월 1일 13시,수요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,12,중상,37.13578512250595,127.08042743268948,"(37.13578512250595, 127.08042743268948)"
198,410,2012080500100296,2012년 8월 5일 16시,일요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,29세,상해없음,보행자,남,7,경상,37.146696044057066,127.06835351073389,"(37.146696044057066, 127.06835351073389)"
199,413,2012081000100428,2012년 8월 10일 17시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,보행자,여,6,중상,37.14550989335744,127.07668658922532,"(37.14550989335744, 127.07668658922532)"
200,416,2012082900100101,2012년 8월 29일 08시,수요일,경기도 오산시 원동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,남,7,부상신고,37.13337526377856,127.0725067411554,"(37.13337526377856, 127.0725067411554)"
201,418,2012090600100521,2012년 9월 6일 18시,목요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,30세,상해없음,보행자,남,6,경상,37.15003757929644,127.07454689068317,"(37.15003757929644, 127.07454689068317)"
202,420,2012092400100442,2012년 9월 24일 17시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,상해없음,보행자,여,5,경상,37.147619643357146,127.07177482504424,"(37.147619643357146, 127.07177482504424)"
203,421,2012092800100633,2012년 9월 28일 19시,금요일,경기도 오산시 누읍동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,46세,상해없음,보행자,남,7,중상,37.14135928422651,127.04769122546764,"(37.14135928422651, 127.04769122546764)"
204,422,2012101100100477,2012년 10월 11일 17시,목요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,47세,상해없음,보행자,남,8,경상,37.17675509619613,127.04414183448736,"(37.17675509619613, 127.04414183448736)"
205,425,2012102500100311,2012년 10월 25일 14시,목요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,보행자,남,9,경상,37.15970748223143,127.06353522912902,"(37.15970748223143, 127.06353522912902)"
206,427,2012110800100403,2012년 11월 8일 18시,목요일,경기도 오산시 수청동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,32세,상해없음,보행자,여,1,부상신고,37.16563457754396,127.06192851950247,"(37.16563457754396, 127.06192851950247)"
207,428,2012111300100494,2012년 11월 13일 19시,화요일,경기도 오산시 고현동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,단일로 - 기타,승용,남,43세,상해없음,보행자,남,8,중상,37.13270222991158,127.07824461358832,"(37.13270222991158, 127.07824461358832)"
208,436,2013011700100336,2013년 1월 17일 17시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,남,8,경상,37.146441005608246,127.0700675574068,"(37.146441005608246, 127.0700675574068)"
209,446,2013032200100377,2013년 3월 22일 17시,금요일,경기도 오산시 오산동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,12,부상신고,37.149372943444405,127.06565871332546,"(37.149372943444405, 127.06565871332546)"
210,447,2013032400100206,2013년 3월 24일 13시,일요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,3,경상,37.13375595363669,127.0706234035469,"(37.13375595363669, 127.0706234035469)"
211,448,2013041100100435,2013년 4월 11일 19시,목요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,8,경상,37.15855674063719,127.06680921631686,"(37.15855674063719, 127.06680921631686)"
212,449,2013041200100374,2013년 4월 12일 16시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,여,8,중상,37.14269122533687,127.0875621887444,"(37.14269122533687, 127.0875621887444)"
213,450,2013041700100412,2013년 4월 17일 18시,수요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,30세,상해없음,보행자,남,12,경상,37.14198247210338,127.04794724817076,"(37.14198247210338, 127.04794724817076)"
214,454,2013051700100560,2013년 5월 17일 20시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,17세,상해없음,보행자,남,5,중상,37.138995471129626,127.0731788916826,"(37.138995471129626, 127.0731788916826)"
215,455,2013052900100291,2013년 5월 29일 14시,수요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,5,중상,37.16113899058329,127.0559430746724,"(37.16113899058329, 127.0559430746724)"
216,456,2013060500100249,2013년 6월 5일 12시,수요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,5,중상,37.15700851001721,127.060437726414,"(37.15700851001721, 127.060437726414)"
217,459,2013061600100507,2013년 6월 16일 21시,일요일,경기도 오산시 금암동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,42세,상해없음,보행자,여,6,중상,37.17703153234471,127.04562846495377,"(37.17703153234471, 127.04562846495377)"
218,461,2013070500100555,2013년 7월 5일 21시,금요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,보행자,여,1,경상,37.144443504546274,127.04778837522348,"(37.144443504546274, 127.04778837522348)"
219,462,2013070600100426,2013년 7월 6일 18시,토요일,경기도 오산시 궐동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,6,부상신고,37.159996003196845,127.0588339920102,"(37.159996003196845, 127.0588339920102)"
220,464,2013071800100387,2013년 7월 18일 17시,목요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,5,중상,37.1637859293726,127.06661505419125,"(37.1637859293726, 127.06661505419125)"
221,470,2013083000100300,2013년 8월 30일 14시,금요일,경기도 오산시 오산동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,여,9,부상신고,37.14848910981238,127.06561788392658,"(37.14848910981238, 127.06561788392658)"
222,471,2013090700100164,2013년 9월 7일 09시,토요일,경기도 오산시 탑동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,여,12,중상,37.1422258395824,127.04792348836556,"(37.1422258395824, 127.04792348836556)"
223,473,2013092000100139,2013년 9월 20일 12시,금요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,56세,상해없음,보행자,남,6,경상,37.15059197248696,127.06849270247378,"(37.15059197248696, 127.06849270247378)"
224,477,2013112000100114,2013년 11월 20일 08시,수요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,12,중상,37.155451438264606,127.07793630778204,"(37.155451438264606, 127.07793630778204)"
225,478,2013112000100334,2013년 11월 20일 16시,수요일,경기도 오산시 가수동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,보행자,남,8,경상,37.14584403502276,127.05081253130916,"(37.14584403502276, 127.05081253130916)"
226,480,2013121300100280,2013년 12월 13일 15시,금요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 결빙,흐림,단일로 - 기타,승용,남,65세,상해없음,보행자,여,7,경상,37.15865605296006,127.0574317627744,"(37.15865605296006, 127.0574317627744)"
227,481,2013121400100231,2013년 12월 14일 11시,토요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,51세,상해없음,보행자,남,9,중상,37.15139033973678,127.07459689504236,"(37.15139033973678, 127.07459689504236)"
228,482,2013121900100364,2013년 12월 19일 16시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 습기,흐림,교차로 - 교차로부근,승용,남,46세,상해없음,보행자,남,7,경상,37.1499611628744,127.07582066631598,"(37.1499611628744, 127.07582066631598)"
229,485,2008011200100399,2008년 1월 12일 18시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,33세,상해없음,보행자,남,12,경상,37.15597291960911,127.0726820311992,"(37.15597291960911, 127.0726820311992)"
230,487,2008011400100144,2008년 1월 14일 12시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,7,중상,37.15356516987361,127.06074753404984,"(37.15356516987361, 127.06074753404984)"
231,488,2008011900100264,2008년 1월 19일 15시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,여,9,경상,37.14942700205378,127.06564718455157,"(37.14942700205378, 127.06564718455157)"
232,494,2008022700100310,2008년 2월 27일 17시,수요일,경기도 오산시 청호동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,보행자,남,12,경상,37.15174411366999,127.08249512755708,"(37.15174411366999, 127.08249512755708)"
233,495,2008030300100132,2008년 3월 3일 10시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,29세,상해없음,보행자,여,9,중상,37.14646822613528,127.0701125032597,"(37.14646822613528, 127.0701125032597)"
234,496,2008031300100358,2008년 3월 13일 18시,목요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 습기,비,단일로 - 횡단보도상,승용,남,31세,상해없음,보행자,남,11,중상,37.13073367824049,127.06782111103723,"(37.13073367824049, 127.06782111103723)"
235,498,2008031800100423,2008년 3월 18일 20시,화요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,17세,상해없음,보행자,여,2,경상,37.146471215200975,127.06851234261728,"(37.146471215200975, 127.06851234261728)"
236,500,2008033000100336,2008년 3월 30일 15시,일요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,남,3,경상,37.26922145456004,127.10567598951872,"(37.26922145456004, 127.10567598951872)"
237,501,2008033100100274,2008년 3월 31일 15시,월요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,여,45세,기타불명,보행자,여,8,경상,37.1415114146177,127.04739749633184,"(37.1415114146177, 127.04739749633184)"
238,503,2008042600100427,2008년 4월 26일 15시,토요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,60세,상해없음,보행자,남,6,경상,37.15238221599866,127.06739102252276,"(37.15238221599866, 127.06739102252276)"
239,506,2008061400100307,2008년 6월 14일 12시,토요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,33세,상해없음,보행자,남,7,중상,37.15588038343792,127.07446313530988,"(37.15588038343792, 127.07446313530988)"
240,509,2008070900100607,2008년 7월 9일 23시,수요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,보행자,남,7,경상,37.14744660605008,127.06653566072563,"(37.14744660605008, 127.06653566072563)"
241,510,2008071100100481,2008년 7월 11일 18시,금요일,경기도 오산시 부산동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,61세,상해없음,보행자,여,6,경상,37.1517398966152,127.0764547145552,"(37.1517398966152, 127.0764547145552)"
242,511,2008071500100553,2008년 7월 15일 21시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,기타불명,기타불명,기타불명,보행자,남,12,경상,37.13921601189328,127.07187081851563,"(37.13921601189328, 127.07187081851563)"
243,516,2008072100100197,2008년 7월 21일 11시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,남,12,경상,37.155523144837815,127.07538895238302,"(37.155523144837815, 127.07538895238302)"
244,517,2008072800100205,2008년 7월 28일 12시,월요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,39세,상해없음,보행자,남,11,중상,37.15470002165939,127.06275930113156,"(37.15470002165939, 127.06275930113156)"
245,518,2008080400100458,2008년 8월 4일 19시,월요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,보행자,남,5,경상,37.15689380296463,127.06109195428154,"(37.15689380296463, 127.06109195428154)"
246,520,2008090900100134,2008년 9월 9일 08시,화요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,여,35세,상해없음,보행자,남,10,경상,37.13361460258476,127.06900166264464,"(37.13361460258476, 127.06900166264464)"
